"","Column","Row","RefNumber","Name.Append","Name","ID","ControlType","TopHit","Correct.Accession.number","Accession","Probe","blast2go.Seq.Description","NCBI.Accession.name","Gene","Gene.Code","Probe.Group","Modified.Probe.Group","Function","FC","Species.Detail","Species.Group","X","X.1","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CUST_24_PI426246026",91,13,978,"42760726_AB117339.1","42760726_AB117339.1_640-1008","CUST_24_PI426246026","FALSE","gi|42760726_AB117339.1_640-1008","AB117339.1","AB117339.1","AB117339","cytochrome b","cytochrome b","cytochrome b","","ETC","cell respiration","cellular respiration","NCF","Montastraea faveolata","coral",NA,NA,0.0846194575071003,0.433269390951705,0.18556232582763,0.857594198958859,1,-5.83257029745328
"CUST_60_PI426226915",87,3,1639,"222545996_EZ002186.1","222545996_EZ002186.1_1001-1168","CUST_60_PI426226915","FALSE","gi|222545996_EZ002186.1_1001-1168","EZ002186.1","EZ002186.1","EZ002186","kinesin motor domain containing protein","Kinesin-like protein KIF1B (KIF1B)","Kinesin-like protein KIF1B (KIF1B)","","cytoskeletal","cilium_flagella transport","cytoskeletal organization","MF","Acropora millepora","coral",NA,NA,-0.0880580253874133,0.504153406768066,-0.185214269699927,0.857857878868497,1,-5.83263697784116
"CUST_198_PI426265159",95,82,206,"222801996_EZ030384.1","222801996_EZ030384.1_2060-2179","CUST_198_PI426265159","FALSE","gi|222801996_EZ030384.1_2060-2179","EZ030384.1","EZ030384.1","EZ030384","glucose-6-phosphate dehydrogenase","Glucose-6-phosphate 1-dehydrogenase (g6pd)","Glucose-6-phosphate 1-dehydrogenase (g6pd)","","reactive O2 species metabolism","(revisit)","oxidative stress","SR","Acropora millepora","coral",NA,NA,0.0715268584132304,0.27541552929524,0.185040349520258,0.85798964426118,1,-5.8326702509109
"CUST_629_PI426227498",87,23,1629,"222783088_EZ011757.1","222783088_EZ011757.1_112-852","CUST_629_PI426227498","FALSE","gi|222783088_EZ011757.1_112-852","EZ011757.1","EZ011757.1","EZ011757","adenylate cyclase 3","Adenylate cyclase type 3 (Adcy3)","Adenylate cyclase type 3 (Adcy3)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.0846194575071003,0.345534045520661,0.184934586116362,0.85806977505612,1,-5.83269046961349
"CUST_18_PI426232940",58,138,6246,"35210451_AB106688.1","35210451_AB106688.1_11-727","CUST_18_PI426232940","FALSE","gi|35210451_AB106688.1_11-727","AB106688.1","AB106688.1","AB106688","glyceraldehyde-3-phosphate dehydrogenase","Glyceraldehyde-3-Phosphate Dehydrogenase (GAPDH)","Glyceraldehyde-3-Phosphate Dehydrogenase (GAPDH)","","glycolysis","metabolism","regulation of apoptosis","MF","Symbiodinium sp.","zooxanthellae",NA,NA,-0.0911639930418245,0.585393698592255,-0.183955456034206,0.858811688721618,1,-5.83287710546526
"CUST_30_PI426266274",65,106,5114,"222549495_EZ005408.1","222549495_EZ005408.1_8-226","CUST_30_PI426266274","FALSE","gi|222549495_EZ005408.1_8-226","EZ005408.1","EZ005408.1","EZ005408","cu zn superoxide dismutase","Superoxide dismutase","Superoxide dismutase","","reactive O2 species metabolism","(revisit)","oxidative stress","SR","Acropora millepora","coral",NA,NA,-0.0903849023421723,0.427320042279746,-0.183504128952056,0.85915372228717,1,-5.83296280427026
"CUST_206_PI426264540",85,61,1938,"222802716_EZ031104.1","222802716_EZ031104.1_202-1450","CUST_206_PI426264540","FALSE","gi|222802716_EZ031104.1_202-1450","EZ031104.1","EZ031104.1","EZ031104","phosphatidylinositol- -trisphosphate 3-phosphatase and dual-specificity protein phosphatase pten","Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase PTEN (PTEN)","Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase PTEN (PTEN)","","lipid metabolism","suppresses cell proliferation & migration","immune response","MF","Acropora millepora","coral",NA,NA,0.0840222783473082,0.436099499892203,0.183003609293323,0.859533073213547,1,-5.8330575999867
"CUST_42_PI426227890",34,150,10176,"222782973_EZ011643.1","222782973_EZ011643.1_57-401","CUST_42_PI426227890","FALSE","gi|222782973_EZ011643.1_57-401","EZ011643.1","EZ011643.1","EZ011643","atp-dependent rna helicase ddx54","ATP-dependent RNA helicase DDX54 (DDX54","ATP-dependent RNA helicase DDX54 (DDX54","","transcription machinery","suppression of transcription","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0.109774780704534,0.616499793959726,0.182829225486194,0.859665250356929,1,-5.83309056709001
"CUST_36_PI426227881",74,5,3770,"222783125_EZ011794.1","222783125_EZ011794.1_298-663","CUST_36_PI426227881","FALSE","gi|222783125_EZ011794.1_298-663","EZ011794.1","EZ011794.1","EZ011794","scavenger receptor class member 2","Scavenger receptor class B member 1 (SCARB1)","Scavenger receptor class B member 1 (SCARB1)","","symbiosis regulation","(revisit)","symbiosis regulation","MF","Acropora millepora","coral",NA,NA,0.0840222783473082,0.363564685999733,0.182693083762359,0.859768444565786,1,-5.83311628291983
"CUST_9_PI426227495",81,70,2508,"222781655_EZ010326.1","222781655_EZ010326.1_60-479","CUST_9_PI426227495","FALSE","gi|222781655_EZ010326.1_60-479","EZ010326.1","EZ010326.1","EZ010326","ribosomal protein s12","40S ribosomal protein S12 (RPS12)","40S ribosomal protein S12 (RPS12)","","ribosomal","(revisit)","translation","NCF","Acropora millepora","coral",NA,NA,0.0400905976863442,11.6839744932149,0.182073458344737,0.860238151546902,1,-5.83323308431377
"CUST_191_PI426264540",64,1,5412,"222788984_EZ017416.1","222788984_EZ017416.1_118-997","CUST_191_PI426264540","FALSE","gi|222788984_EZ017416.1_118-997","EZ017416.1","EZ017416.1","EZ017416","lipoic acid synthetase","Lipoyl synthase","Lipoyl synthase","","cell surface signaling","response to bacteria","immune response","MF","Acropora millepora","coral",NA,NA,0.0864555697729387,0.442679718202818,0.181960722282641,0.860323617524596,1,-5.8332542931559
"CUST_1416_PI426227498",68,117,4698,"222801338_EZ029726.1","222801338_EZ029726.1_8-878","CUST_1416_PI426227498","FALSE","gi|222801338_EZ029726.1_8-878","EZ029726.1","EZ029726.1","EZ029726","nima (never in mitosis gene a)-related kinase 2","Serine/threonine-protein kinase Nek2","Serine/threonine-protein kinase Nek2","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.0634466698541701,0.429984434867632,0.181547474103825,0.860636920650436,1,-5.83333192553837
"CUST_18_PI426244603",82,69,2426,"78059175_DQ206392.1","78059175_DQ206392.1_1-684","CUST_18_PI426244603","FALSE","gi|78059175_DQ206392.1_1-684","DQ206392.1","DQ206392.1","DQ206392","cyan fluorescent gfp-like protein","Cyan fluorescent GFP-like protein","Cyan fluorescent GFP-like protein","","bioluminescence","(revisit)","bioluminescence","NCF","Montipora sp.","coral",NA,NA,-0.08511459691863,0.473754336364345,-0.180466546991699,0.861456547918524,1,-5.83353416041172
"CUST_138_PI426246026",94,143,421,"222545979_EZ002169.1","222545979_EZ002169.1_326-544","CUST_138_PI426246026","FALSE","gi|222545979_EZ002169.1_326-544","EZ002169.1","EZ002169.1","EZ002169","cytochrome c oxidase subunit ii","Cytochrome c oxidase subunit 2 (COII)","Cytochrome c oxidase subunit 2 (COII)","","ETC","respiration","cellular respiration","NCF","Acropora millepora","coral",NA,NA,-0.0709799151997625,8.04999950130507,-0.179367107428387,0.862290397099245,1,-5.83373863123518
"CUST_228_PI426227486",84,96,2003,"222783407_EZ012072.1","222783407_EZ012072.1_73-767","CUST_228_PI426227486","FALSE","gi|222783407_EZ012072.1_73-767","EZ012072.1","EZ012072.1","EZ012072","sortilin-related receptor","Sortilin-related receptor (SORL1","Sortilin-related receptor (SORL1","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,-0.0757489380464161,0.471528696778539,-0.179312748260829,0.862331629594501,1,-5.83374870868464
"CUST_12_PI426227955",93,118,516,"DQ174766.1","DQ174766.1","CUST_12_PI426227955","FALSE","gb|DQ174766.1|gi|86562729","DQ174766.1","DQ174766.1","DQ174766","actin","actin gene, complete cds.","actin gene, complete cds.","","cytoskeletal","cell motility_cytokinesis_signaling","cytoskeletal organization","MF","Symbiodinium sp. clade C","zooxanthellae",NA,NA,-0.0382852594070258,11.0727749906221,-0.178365066726291,0.86305053720263,1,-5.83392390952386
"CUST_155_PI426266317",72,97,4052,"222799676_EZ028064.1","222799676_EZ028064.1_99-898","CUST_155_PI426266317","FALSE","gi|222799676_EZ028064.1_99-898","EZ028064.1","EZ028064.1","EZ028064","endothelin converting enzyme 1","Endothelin-converting enzyme 1 (ECE1)","Endothelin-converting enzyme 1 (ECE1)","","protease","metalloprotease activity_apoptosis","proteolysis","MF","Acropora millepora","coral",NA,NA,0.117832293418364,0.928518781161343,0.178154180233882,0.863210533524555,1,-5.83396277161038
"CUST_9_PI426226214",70,160,4267,"222795924_EZ024312.1","222795924_EZ024312.1_1286-1561","CUST_9_PI426226214","FALSE","gi|222795924_EZ024312.1_1286-1561","EZ024312.1","EZ024312.1","EZ024312","dynamin 1","Dynamin (shi)","Dynamin (shi)","","endocytosis","lipid binding","endocytosis","MF","Acropora millepora","coral",NA,NA,0.0632887564290307,0.278504817539315,0.177957279998563,0.863359924797276,1,-5.83399901518131
"CUST_144_PI426226868",57,40,6459,"222550918_EZ006831.1","222550918_EZ006831.1_16-246","CUST_144_PI426226868","FALSE","gi|222550918_EZ006831.1_16-246","EZ006831.1","EZ006831.1","EZ006831","histone deacetylase 3","Histone deacetylase 3 (hdac3)","Histone deacetylase 3 (hdac3)","","cell cycle regulation","regulation of multicellular organism growth_anti-apoptosis_development","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0.088833829073139,0.423445704112934,0.177364351700866,0.863809824284293,1,-5.83410791600658
"CUST_14_PI426264527",92,37,802,"222549618_EZ005531.1","222549618_EZ005531.1_54-239","CUST_14_PI426264527","FALSE","gi|222549618_EZ005531.1_54-239","EZ005531.1","EZ005531.1","EZ005531","dermatan sulfate epimerase","Dermatan-sulfate epimerase (DSE)","Dermatan-sulfate epimerase (DSE)","","signal transduction","isomerase activity","signaling","MF","Acropora millepora","coral",NA,NA,-0.0771531432617257,0.417713858217817,-0.176535868998199,0.864438545851663,1,-5.83425947683426
"CUST_39_PI426227486",68,10,4670,"222548299_EZ004212.1","222548299_EZ004212.1_1-141","CUST_39_PI426227486","FALSE","gi|222548299_EZ004212.1_1-141","EZ004212.1","EZ004212.1","EZ004212","hemicentin 1","Hemicentin-1 (HMCN1","Hemicentin-1 (HMCN1","","misc","ion binding","misc (fix)","misc","Acropora millepora","coral",NA,NA,0.0507216794938439,0.585352449260284,0.176336498819146,0.864589859992248,1,-5.83429584418045
"CUST_602_PI426227498",72,89,4056,"222782902_EZ011573.1","222782902_EZ011573.1_154-426","CUST_602_PI426227498","FALSE","gi|222782902_EZ011573.1_154-426","EZ011573.1","EZ011573.1","EZ011573","serine threonine-protein kinase sgk3","Serine/threonine-protein kinase Sgk3 (Sgk3)","Serine/threonine-protein kinase Sgk3 (Sgk3)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.0632887564290307,0.302989826800626,0.176036471137896,0.86481758051028,1,-5.83435049579977
"CUST_150_PI426264540",87,35,1623,"222544677_EZ000867.1","222544677_EZ000867.1_257-487","CUST_150_PI426264540","FALSE","gi|222544677_EZ000867.1_257-487","EZ000867.1","EZ000867.1","EZ000867","zinc fyve domain containing 1 (ZFYVE1)","Zinc finger FYVE domain-containing","Zinc finger FYVE domain-containing","","lipid_phospholipid_signaling_met","(revisit)","cellular signaling","NCF","Acropora millepora","coral",NA,NA,-0.0903849023421723,0.629890135726065,-0.175943629230899,0.864888050109444,1,-5.8343673887499
"CUST_40_PI426266366",89,59,1283,"222790643_EZ019031.1","222790643_EZ019031.1_474-647","CUST_40_PI426266366","FALSE","gi|222790643_EZ019031.1_474-647","EZ019031.1","EZ019031.1","EZ019031","eukaryotic translation initiation factor 3 subunit g","Eukaryotic translation initiation factor  3 subunit G (EIF3G)","Eukaryotic translation initiation factor  3 subunit G (EIF3G)","","translation","RNA transport","translation","NCF","Acropora millepora","coral",NA,NA,-0.0976766204952316,0.797828804358569,-0.175280887433336,0.865391127234841,1,-5.83448772060319
"CUST_416_PI426227498",89,29,1298,"222781256_EZ009927.1","222781256_EZ009927.1_22-1405","CUST_416_PI426227498","FALSE","gi|222781256_EZ009927.1_22-1405","EZ009927.1","EZ009927.1","EZ009927","dual specificity phosphatase 23","Dual specificity protein phosphatase 23 (Dusp23)","Dual specificity protein phosphatase 23 (Dusp23)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.107818032756173,0.563165033882308,-0.174706035420894,0.865827541863475,1,-5.83459172998375
"CUST_496_PI426227486",71,31,4249,"222802354_EZ030742.1","222802354_EZ030742.1_20-439","CUST_496_PI426227486","FALSE","gi|222802354_EZ030742.1_20-439","EZ030742.1","EZ030742.1","EZ030742","geranylgeranyl diphosphate synthase 1","Geranylgeranyl pyrophosphate synthetase","Geranylgeranyl pyrophosphate synthetase","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0.0720555100815383,0.472564749848404,0.174255061117432,0.866169945887196,1,-5.83467308875216
"CUST_42_PI426266349",38,164,9513,"222546707_EZ002897.1","222546707_EZ002897.1_1363-1731","CUST_42_PI426266349","FALSE","gi|222546707_EZ002897.1_1363-1731","EZ002897.1","EZ002897.1","EZ002897","ubiquitin protein ligase e3 component n-recognin 4","E3 ubiquitin-protein ligase UBR4 (UBR4)","E3 ubiquitin-protein ligase UBR4 (UBR4)","","protein ubiquitination","interspecies interaction between organisms_immune response","protein modification","MF","Acropora millepora","coral",NA,NA,0.0601924976830588,0.322514527890945,0.173231244117193,0.866947395324764,1,-5.83485701817756
"CUST_9_PI426227890",63,5,5574,"222544635_EZ000825.1","222544635_EZ000825.1_110-214","CUST_9_PI426227890","FALSE","gi|222544635_EZ000825.1_110-214","EZ000825.1","EZ000825.1","EZ000825","topoisomerase i","DNA topoisomerase 1 (TOP1)","DNA topoisomerase 1 (TOP1)","","DNA replication_repair_unwind","DNA damage_UV response","DNA repair","MF","Acropora millepora","coral",NA,NA,0.0840222783473082,0.448429237665662,0.172977596047269,0.867140030484285,1,-5.83490242011739
"CUST_283_PI426227486",75,116,3469,"222784943_EZ013577.1","222784943_EZ013577.1_4-1195","CUST_283_PI426227486","FALSE","gi|222784943_EZ013577.1_4-1195","EZ013577.1","EZ013577.1","EZ013577","ral guanine nucleotide dissociation stimulator-like 1","Ral guanine nucleotide dissociation stimulator-like 1 (RGL1","Ral guanine nucleotide dissociation stimulator-like 1 (RGL1","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,-0.0635381864637409,0.253613633144677,-0.17282476069356,0.867256107173793,1,-5.83492974515405
"CUST_72_PI426226915",74,34,3674,"222546088_EZ002278.1","222546088_EZ002278.1_587-775","CUST_72_PI426226915","FALSE","gi|222546088_EZ002278.1_587-775","EZ002278.1","EZ002278.1","EZ002278","collagen alpha-2 chain precursor","Collagen alpha-2(I) chain (COL1A2)","Collagen alpha-2(I) chain (COL1A2)","","cytoskeletal","protein binding","cytoskeletal organization","MF","Acropora millepora","coral",NA,NA,-0.0635381864637409,0.253613633144677,-0.17282476069356,0.867256107173793,1,-5.83492974515405
"CUST_52_PI426264540",57,92,6433,"222782676_EZ011347.1","222782676_EZ011347.1_32-190","CUST_52_PI426264540","FALSE","gi|222782676_EZ011347.1_32-190","EZ011347.1","EZ011347.1","EZ011347","abhydrolase domain containing 12","Abhydrolase domain-containing protein 12 (ABHD12)","Abhydrolase domain-containing protein 12 (ABHD12)","","lipid metabolism","cellular differentiation","metabolism","NCF","Acropora millepora","coral",NA,NA,0.101846025074156,0.593528542041731,0.172191488058028,0.867737107191182,1,-5.83504271109219
"CUST_12_PI426232940",69,95,4545,"35210445_AB106685.1","35210445_AB106685.1_11-727","CUST_12_PI426232940","FALSE","gi|35210445_AB106685.1_11-727","AB106685.1","AB106685.1","AB106685","glyceraldehyde-3-phosphate dehydrogenase","Glyceraldehyde-3-Phosphate Dehydrogenase (GAPDH)","Glyceraldehyde-3-Phosphate Dehydrogenase (GAPDH)","","glycolysis","metabolism","regulation of apoptosis","MF","Symbiodinium sp.","zooxanthellae",NA,NA,0.0601924976830588,0.393774126696639,0.17167939894308,0.868126105883436,1,-5.83513375905099
"CUST_179_PI426227486",67,20,4829,"222782818_EZ011489.1","222782818_EZ011489.1_163-846","CUST_179_PI426227486","FALSE","gi|222782818_EZ011489.1_163-846","EZ011489.1","EZ011489.1","EZ011489","lim domain kinase 1","LIM domain kinase 1 (LIMK1","LIM domain kinase 1 (LIMK1","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,-0.062410764495098,0.655224548865097,-0.171671992964104,0.868131731976309,1,-5.83513507383977
"CUST_3_PI426266360",71,129,4200,"157154661_EU022128.1","157154661_EU022128.1_89-403","CUST_3_PI426266360","FALSE","gi|157154661_EU022128.1_89-403","EU022128.1","EU022128.1","EU022128","glutaredoxin","glutaredoxin","glutaredoxin","","reactive O2 species metabolism","oxidative stress response","oxidative stress","SR","Montipora capitata","coral",NA,NA,-0.0910060796166853,0.563178708155613,-0.171629067775228,0.868164341071554,1,-5.8351426932716
"CUST_118_PI426265159",76,129,3380,"222793564_EZ021952.1","222793564_EZ021952.1_15-1564","CUST_118_PI426265159","FALSE","gi|222793564_EZ021952.1_15-1564","EZ021952.1","EZ021952.1","EZ021952","glutamate dehydrogenase 1","Glutamate dehydrogenase 1","Glutamate dehydrogenase 1","","metabolism-mixed","(revisit)","metabolism","MF","Acropora millepora","coral",NA,NA,0.0840222783473082,1.02502546652511,0.171267697694337,0.868438874782956,1,-5.83520676331706
"CUST_220_PI426266615",96,40,63,"DQ309546_134_168","DQ309546_134_168","CUST_220_PI426266615","FALSE","","DQ309546","DQ309546.1","DQ309546","","collagen alpha-1 chain, type XII-like (COL12A1)","collagen alpha-1 chain, type XII-like (COL12A1)","","growth and development","(revisit)","growth and development","NCF","Anthopleura elegantissima","anemone",NA,NA,0.0703628828408003,0.80663920516053,0.17113965836151,0.868536151161199,1,-5.8352294322485
"CUST_915_PI426227498",83,83,2255,"222785568_EZ014080.1","222785568_EZ014080.1_39-1112","CUST_915_PI426227498","FALSE","gi|222785568_EZ014080.1_39-1112","EZ014080.1","EZ014080.1","EZ014080","protein phosphatase 4 regulatory subunit 2-related isoform a","Serine/threonine-protein phosphatase 4 regulatory subunit 2 (PPP4R2r","Serine/threonine-protein phosphatase 4 regulatory subunit 2 (PPP4R2r","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.0635381864637409,0.480283142513,-0.171036113343342,0.868614820027054,1,-5.83524775224722
