"","Column","Row","RefNumber","Name.Append","Name","ID","ControlType","TopHit","Correct.Accession.number","Accession","Probe","blast2go.Seq.Description","NCBI.Accession.name","Gene","Gene.Code","Probe.Group","Modified.Probe.Group","Function","FC","Species.Detail","Species.Group","X","X.1","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CUST_153_PI426264540",65,125,5186,"222783868_EZ012528.1","222783868_EZ012528.1_17-463","CUST_153_PI426264540","FALSE","gi|222783868_EZ012528.1_17-463","EZ012528.1","EZ012528.1","EZ012528","zinc fyve domain containing 21","Zinc finger FYVE domain-containing protein 21 (ZFYVE21","Zinc finger FYVE domain-containing protein 21 (ZFYVE21","","cell adhesion","metal ion binding","cell motility","MF","Acropora millepora","coral",NA,NA,0.0261286090964695,0.253613633144677,0.0663457447885313,0.948796830233547,1,-5.90177614842974
"CUST_36_PI426267032",93,13,650,"168989246_DQ483007.1","168989246_DQ483007.1_736-840","CUST_36_PI426267032","FALSE","gi|168989246_DQ483007.1_736-840","DQ483007.1","DQ483007.1","DQ483007","ccaat enhancer binding protein (c ebp) gamma","CCAAT enhancer-binding protein-like mRNA","CCAAT enhancer-binding protein-like mRNA","","transcription regulation","DNA binding","regulation of transcription","ZOOX - transcription","Symbiodinium sp. clade C","zooxanthellae",NA,NA,0.0348689169946628,0.487050195600091,0.0662695423608229,0.948855543165368,1,-5.90178143920818
"CUST_353_PI426227498",82,60,2349,"222779076_EZ007747.1","222779076_EZ007747.1_43-1498","CUST_353_PI426227498","FALSE","gi|222779076_EZ007747.1_43-1498","EZ007747.1","EZ007747.1","EZ007747","jagged 1","Protein jagged-1 (Jag1","Protein jagged-1 (Jag1","","signal transduction","cell fate_multicellular organismal development","signaling","MF","Acropora millepora","coral",NA,NA,-0.0318997824197758,0.362644472108271,-0.0643795758680873,0.950311842772983,1,-5.90191071748591
"CUST_20_PI426246029",93,89,612,"222784062_EZ012720.1","222784062_EZ012720.1_471-1160","CUST_20_PI426246029","FALSE","gi|222784062_EZ012720.1_471-1160","EZ012720.1","EZ012720.1","EZ012720","chymotrypsinogen b1","Chymotrypsinogen B (Ctrb1)","Chymotrypsinogen B (Ctrb1)","","digestion_storage","protease_endopeptidase","proteolysis","MF","Acropora millepora","coral",NA,NA,0.0273529777245379,0.460874280601084,0.0642858959825996,0.950384032366148,1,-5.90191702823902
"CUST_172_PI426226825",76,132,3297,"222783581_EZ012244.1","222783581_EZ012244.1_373-945","CUST_172_PI426226825","FALSE","gi|222783581_EZ012244.1_373-945","EZ012244.1","EZ012244.1","EZ012244","tho complex 1","THO complex subunit 1 (THOC1)","THO complex subunit 1 (THOC1)","","apoptosis","transcription_signal transduction","regulation of apoptosis","MF","Acropora millepora","coral",NA,NA,0.041034855507304,0.73892402648876,0.0641516376279696,0.950487492528856,1,-5.90192605655994
"CUST_116_PI426266424",75,163,3527,"222794837_EZ023225.1","222794837_EZ023225.1_315-1727","CUST_116_PI426266424","FALSE","gi|222794837_EZ023225.1_315-1727","EZ023225.1","EZ023225.1","EZ023225","beta- -galactosyltransferase","Beta-1,4-galactosyltransferase 1 (B4galt1)","Beta-1,4-galactosyltransferase 1 (B4galt1)","","cell adhesion_signaling","wound healing_inflammation_cell proliferation","signaling","MF","Acropora millepora","coral",NA,NA,-0.027088231693945,0.273569948441083,-0.0637406413993707,0.950804214535908,1,-5.90195357716574
"CUST_23_PI426246032",80,163,2707,"222788896_EZ017328.1","222788896_EZ017328.1_70-642","CUST_23_PI426246032","FALSE","gi|222788896_EZ017328.1_70-642","EZ017328.1","EZ017328.1","EZ017328","dna replication complex gins protein psf1","DNA replication complex GINS protein PSF1 (GINS1)","DNA replication complex GINS protein PSF1 (GINS1)","","DNA replication_repair_unwind","DNA binding","DNA replication","NCF","Acropora millepora","coral",NA,NA,0.0329578645954895,0.774559391374711,0.0635400853492302,0.950958770491267,1,-5.90196694240101
"CUST_284_PI426227486",90,28,1053,"222784943_EZ013577.1","222784943_EZ013577.1_4-1195","CUST_284_PI426227486","FALSE","gi|222784943_EZ013577.1_4-1195","EZ013577.1","EZ013577.1","EZ013577","ral guanine nucleotide dissociation stimulator-like 1","Ral guanine nucleotide dissociation stimulator-like 1 (RGL1","Ral guanine nucleotide dissociation stimulator-like 1 (RGL1","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,-0.0318997824197758,0.497896950670767,-0.0633215150708012,0.951127211414617,1,-5.90198146021074
"CUST_697_PI426227498",46,32,8267,"222783825_EZ012485.1","222783825_EZ012485.1_36-1392","CUST_697_PI426227498","FALSE","gi|222783825_EZ012485.1_36-1392","EZ012485.1","EZ012485.1","EZ012485","ras association domain-containing protein 1-like","Ras association domain-containing protein 1 (Rassf1)","Ras association domain-containing protein 1 (Rassf1)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.0318447833104806,0.578173830219076,0.0629129668680187,0.951442065652414,1,-5.90200846268242
"CUST_97_PI426266274",38,111,9621,"222787202_EZ015674.1","222787202_EZ015674.1_334-1375","CUST_97_PI426266274","FALSE","gi|222787202_EZ015674.1_334-1375","EZ015674.1","EZ015674.1","EZ015674","glutamate-cysteine modifier subunit","Glutamate-cysteine ligase regulatory","Glutamate-cysteine ligase regulatory","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0.0217189835949252,0.880762591383116,0.0623471470096936,0.951878138904153,1,-5.90204557148264
"CUST_347_PI426266615",67,84,4797,"MGID_897_217_251","MGID_897_217_251","CUST_347_PI426266615","FALSE","","MGID_897","EZ010424.1","MGID_897","","Ribonucleoside-diphosphate reductase small chain (RNR2; RRM2)","Ribonucleoside-diphosphate reductase small chain (RNR2; RRM2)","","nucleic acid binding","(revisit)","nucleic acid modification","NCF","Acropora millepora","coral",NA,NA,-0.027088231693945,0.305639751876928,-0.0612879629814924,0.952694490925409,1,-5.90211413692583
"CUST_24_PI426227495",96,22,72,"222783851_EZ012511.1","222783851_EZ012511.1_237-1538","CUST_24_PI426227495","FALSE","gi|222783851_EZ012511.1_237-1538","EZ012511.1","EZ012511.1","EZ012511","ribosome binding protein 1 homolog 180kda","Ribosome-binding protein 1 (Rrbp1)","Ribosome-binding protein 1 (Rrbp1)","","ribosomal","(revisit)","translation","NCF","Acropora millepora","coral",NA,NA,-0.0319681647658798,0.732651237162029,-0.0600834902850152,0.953622894947746,1,-5.90219068142032
"CUST_42_PI426266366",90,129,1084,"222790643_EZ019031.1","222790643_EZ019031.1_474-647","CUST_42_PI426266366","FALSE","gi|222790643_EZ019031.1_474-647","EZ019031.1","EZ019031.1","EZ019031","eukaryotic translation initiation factor 3 subunit g","Eukaryotic translation initiation factor  3 subunit G (EIF3G)","Eukaryotic translation initiation factor  3 subunit G (EIF3G)","","translation","RNA transport","translation","NCF","Acropora millepora","coral",NA,NA,-0.0264868862139023,0.858249774201266,-0.0590265210428765,0.954437666319625,1,-5.90225660174118
"CUST_120_PI426227498",66,120,4943,"222546088_EZ002278.1","222546088_EZ002278.1_38-520","CUST_120_PI426227498","FALSE","gi|222546088_EZ002278.1_38-520","EZ002278.1","EZ002278.1","EZ002278","collagen alpha-2 chain precursor","Collagen alpha-2(I) chain (COL1A2)","Collagen alpha-2(I) chain (COL1A2)","","cytoskeletal","protein binding","cytoskeletal organization","MF","Acropora millepora","coral",NA,NA,-0.0222941276399132,0.816489246624926,-0.0589902074522119,0.954465659905062,1,-5.9022588457544
"CUST_2_PI426227486",93,64,543,"86451100_DQ357229.1","86451100_DQ357229.1_139-744","CUST_2_PI426227486","FALSE","gi|86451100_DQ357229.1_139-744","DQ357229.1","DQ357229.1","DQ357229","carbonic anhydrase","carbonic anhydrase FCA-a","carbonic anhydrase FCA-a","","misc","(revisit)","misc (fix)","misc","Fungia scutaria","coral",NA,NA,-0.027088231693945,0.747369771655767,-0.0589847593205279,0.954469859791364,1,-5.90225918230491
"CUST_57_PI426227896",41,148,9029,"222801296_EZ029684.1","222801296_EZ029684.1_520-948","CUST_57_PI426227896","FALSE","gi|222801296_EZ029684.1_520-948","EZ029684.1","EZ029684.1","EZ029684","glutathione synthetase","Glutathione synthetase (Gss)","Glutathione synthetase (Gss)","","reactive O2 species metabolism","metabolism of xenobiotics & drugs","response to xenobiotic","SR","Acropora millepora","coral",NA,NA,-0.0270882316939451,0.418564604843167,-0.0586794417367484,0.954705227155194,1,-5.90227799322634
"CUST_19_PI426247733",47,135,8133,"222791528_EZ019916.1","222791528_EZ019916.1_836-949","CUST_19_PI426247733","FALSE","gi|222791528_EZ019916.1_836-949","EZ019916.1","EZ019916.1","EZ019916","aristaless-like homeobox 3","Homeobox protein aristaless-like 3 (ALX3)","Homeobox protein aristaless-like 3 (ALX3)","","homeobox","DNA binding","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,-0.0289800330332041,0.482398630008077,-0.0586032890754799,0.95476393349575,1,-5.90228266987148
"CUST_81_PI426226868",43,35,8839,"222795748_EZ024136.1","222795748_EZ024136.1_119-610","CUST_81_PI426226868","FALSE","gi|222795748_EZ024136.1_119-610","EZ024136.1","EZ024136.1","EZ024136","cyclin-dependent kinase 7","Cell division protein kinase 7 (cdk7","Cell division protein kinase 7 (cdk7","","cell cycle regulation","(revisit)","cell cycle regulation","NCF","Acropora millepora","coral",NA,NA,0.0273529777245379,0.378919397822388,0.0573241446697851,0.955750074122054,1,-5.9023603170765
"CUST_148_PI426266317",51,161,7464,"222799676_EZ028064.1","222799676_EZ028064.1_356-898","CUST_148_PI426266317","FALSE","gi|222799676_EZ028064.1_356-898","EZ028064.1","EZ028064.1","EZ028064","endothelin converting enzyme 1","Endothelin-converting enzyme 1 (ECE1)","Endothelin-converting enzyme 1 (ECE1)","","protease","metalloprotease activity_apoptosis","proteolysis","MF","Acropora millepora","coral",NA,NA,0.0334643273102729,0.896370375129091,0.0571313267503214,0.955898731852232,1,-5.90237187311942
"CUST_2_PI426267032",95,143,257,"168989242_DQ483003.1","168989242_DQ483003.1_38-1426","CUST_2_PI426267032","FALSE","gi|168989242_DQ483003.1_38-1426","DQ483003.1","DQ483003.1","DQ483003","elongation factor 1-alpha","elongation factor 1-alpha","elongation factor 1-alpha","","nucleic acid binding","anti-apoptosis_protein biosynthesis","translation","ZOOX - translation","Symbiodinium sp.","zooxanthellae",NA,NA,-0.0155854912416409,9.59705918711463,-0.0570805238469918,0.955937899911615,1,-5.90237491138505
"CUST_34_PI426264527",61,42,5802,"222792000_EZ020388.1","222792000_EZ020388.1_1-462","CUST_34_PI426264527","FALSE","gi|222792000_EZ020388.1_1-462","EZ020388.1","EZ020388.1","EZ020388","purine nucleoside phosphorylase","Purine nucleoside phosphorylase (NP","Purine nucleoside phosphorylase (NP","","immune response","response to xenobiotic","metabolism","MF","Acropora millepora","coral",NA,NA,0.0182215161976286,0.308374954478555,0.0564614914680754,0.956415172219061,1,-5.90241171566382
"CUST_27_PI426227890",80,109,2734,"222549076_EZ004989.1","222549076_EZ004989.1_131-238","CUST_27_PI426227890","FALSE","gi|222549076_EZ004989.1_131-238","EZ004989.1","EZ004989.1","EZ004989","rna-dependent rna polymerase","RNA-dependent RNA polymerase 1 (rdr1","RNA-dependent RNA polymerase 1 (rdr1","","transcription machinery","(revisit)","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0.0207517542826844,0.206680006037472,0.0559005311339773,0.956847687417674,1,-5.9024447209947
"CUST_194_PI426264540",55,136,6739,"222795350_EZ023738.1","222795350_EZ023738.1_511-1316","CUST_194_PI426264540","FALSE","gi|222795350_EZ023738.1_511-1316","EZ023738.1","EZ023738.1","EZ023738","lipopolysaccharide binding protein","Lipopolysaccharide-binding protein (LBP)","Lipopolysaccharide-binding protein (LBP)","","cell surface signaling","response to bacteria","immune response","MF","Acropora millepora","coral",NA,NA,-0.0270882316939451,0.464963611398217,-0.0556036076789434,0.957076629436727,1,-5.90246205786891
"CUST_144_PI426264540",71,51,4239,"222784664_EZ013306.1","222784664_EZ013306.1_3-656","CUST_144_PI426264540","FALSE","gi|222784664_EZ013306.1_3-656","EZ013306.1","EZ013306.1","EZ013306","acyl- synthetase long-chain family member 1","Long-chain-fatty-acid--CoA ligase 1 (ACSL1)","Long-chain-fatty-acid--CoA ligase 1 (ACSL1)","","lipid metabolism","xenobiotic catabolysis","response to xenobiotic","SR","Acropora millepora","coral",NA,NA,0.0333341957326155,0.660509342236662,0.0547128594033174,0.957763463991518,1,-5.90251351370314
"CUST_332_PI426227498",63,10,5490,"222778926_EZ007597.1","222778926_EZ007597.1_320-430","CUST_332_PI426227498","FALSE","gi|222778926_EZ007597.1_320-430","EZ007597.1","EZ007597.1","EZ007597","mitogen-activated protein kinase kinase 5","Dual specificity mitogen-activated protein kinase kinase 5 (Map2k5)","Dual specificity mitogen-activated protein kinase kinase 5 (Map2k5)","","signal transduction","anti-apoptosis","regulation of apoptosis","MF","Acropora millepora","coral",NA,NA,-0.0189935159189863,0.302604233461319,-0.0546717587273313,0.957795156650911,1,-5.90251586792628
"CUST_28_PI426247730",79,139,2883,"222801625_EZ030013.1","222801625_EZ030013.1_64-545","CUST_28_PI426247730","FALSE","gi|222801625_EZ030013.1_64-545","EZ030013.1","EZ030013.1","EZ030013","fructose -bisphosphate aldolase","Fructose-bisphosphate aldolase C (aldoc)","Fructose-bisphosphate aldolase C (aldoc)","","glycolysis","(revisit)","metabolism","NCF","Acropora millepora","coral",NA,NA,0.0207517542826844,0.576503097186951,0.053635197469123,0.958594473665402,1,-5.90257465708812
"CUST_1246_PI426227498",83,43,2275,"222796735_EZ025123.1","222796735_EZ025123.1_36-561","CUST_1246_PI426227498","FALSE","gi|222796735_EZ025123.1_36-561","EZ025123.1","EZ025123.1","EZ025123","ras-related protein rab-","Ras-related protein Rab-3 (Rab3)","Ras-related protein Rab-3 (Rab3)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.0344931403619009,1.04407967449047,0.0534504092052831,0.958736973586998,1,-5.90258501937081
"CUST_174_PI426232937",94,115,435,"AY149163.1","AY149163.1","CUST_174_PI426232937","FALSE","gb|AY149163.1|gi|23986583","AY149163.1","AY149163.1","AY149163","","peridinin chlorophyll-a binding protein apoprotein precursor","peridinin chlorophyll-a binding protein apoprotein (pcp)","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium kawagutii","zooxanthellae",NA,NA,0.0231087113338244,0.560883601303695,0.0532462834146376,0.958894387537906,1,-5.90259642449574
"CUST_10_PI426266267",42,87,8977,"222779332_EZ008003.1","222779332_EZ008003.1_126-656","CUST_10_PI426266267","FALSE","gi|222779332_EZ008003.1_126-656","EZ008003.1","EZ008003.1","EZ008003","atpase 7b","Copper-transporting ATPase 2 (Atp7b)","Copper-transporting ATPase 2 (Atp7b)","","copper export","metal ion binding","ion binding","MF","Acropora millepora","coral",NA,NA,0.0207517542826844,0.272374857808397,0.0522418727239799,0.959668978408231,1,-5.90265190879565
"CUST_227_PI426227498",94,24,399,"222548785_EZ004698.1","222548785_EZ004698.1_118-258","CUST_227_PI426227498","FALSE","gi|222548785_EZ004698.1_118-258","EZ004698.1","EZ004698.1","EZ004698","sh3 and multiple ankyrin repeat domains protein 1-like","SH3 and multiple ankyrin repeat domains protein 2 (SHANK2","SH3 and multiple ankyrin repeat domains protein 2 (SHANK2","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.0182215161976286,0.361099884397016,0.0518816205570738,0.959946812292823,1,-5.90267155210992
"CUST_1168_PI426227498",48,25,8024,"222792017_EZ020405.1","222792017_EZ020405.1_78-1271","CUST_1168_PI426227498","FALSE","gi|222792017_EZ020405.1_78-1271","EZ020405.1","EZ020405.1","EZ020405","adenylate kinase 1","Adenylate kinase isoenzyme 1 (AK1)","Adenylate kinase isoenzyme 1 (AK1)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.027088231693945,0.387975074923698,-0.0514863045627567,0.960251694872429,1,-5.9026929510368
"CUST_139_PI426265159",69,96,4463,"222793640_EZ022028.1","222793640_EZ022028.1_710-1177","CUST_139_PI426265159","FALSE","gi|222793640_EZ022028.1_710-1177","EZ022028.1","EZ022028.1","EZ022028","2-oxoisovalerate dehydrogenase subunit mitochondrial","2-oxoisovalerate dehydrogenase subunit alpha","2-oxoisovalerate dehydrogenase subunit alpha","","metabolism-mixed","(revisit)","metabolism","MF","Acropora millepora","coral",NA,NA,0.0207517542826844,0.354049710774636,0.0512695308306703,0.960418881916518,1,-5.90270461582542
"CUST_232_PI426266615",53,101,7166,"DT620213_189_223","DT620213_189_223","CUST_232_PI426266615","FALSE","","DT620213","DT620213.1","DT620213","","Spondin 1a; F-Spondin (SPON1)","Spondin 1a; F-Spondin (SPON1)","","growth and development","(revisit)","growth and development","NCF","Hydra magnipapillata","hydrozoa",NA,NA,0.0207517542826843,0.288354859003711,0.0505256400620993,0.960992624620748,1,-5.9027442712899
"CUST_548_PI426227498",70,163,4347,"222782460_EZ011131.1","222782460_EZ011131.1_53-384","CUST_548_PI426227498","FALSE","gi|222782460_EZ011131.1_53-384","EZ011131.1","EZ011131.1","EZ011131","ras guanyl-releasing protein 3","Ras guanyl-releasing protein 3 (RASGRP3)","Ras guanyl-releasing protein 3 (RASGRP3)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.0271247852977322,0.496489775634052,-0.0499530194381168,0.961434287938223,1,-5.90277440215183
"CUST_36_PI426226868",92,24,727,"222785221_EZ013855.1","222785221_EZ013855.1_220-447","CUST_36_PI426226868","FALSE","gi|222785221_EZ013855.1_220-447","EZ013855.1","EZ013855.1","EZ013855","cell division cycle protein 23 homolog","Cell division cycle protein 23 homolog (CDC23)","Cell division cycle protein 23 homolog (CDC23)","","cell cycle regulation","ubiquitination ","protein modification","MF","Acropora millepora","coral",NA,NA,0.0328861714908691,0.747089758631918,0.0498179007125495,0.961538507341838,1,-5.902781461952
"CUST_42_PI426266317",45,98,8398,"222781411_EZ010082.1","222781411_EZ010082.1_622-753","CUST_42_PI426266317","FALSE","gi|222781411_EZ010082.1_622-753","EZ010082.1","EZ010082.1","EZ010082","mitochondrial import inner membrane translocase subunit tim16","Mitochondrial import inner membrane translocase subunit Tim16 (timm16)","Mitochondrial import inner membrane translocase subunit Tim16 (timm16)","","protein transport","zinc ion binding_protein transport","molecular chaperone","MF","Acropora millepora","coral",NA,NA,-0.0241684823073731,0.562269151452129,-0.0496452251872218,0.961671696106317,1,-5.90279045623835
